case_id,category,source,url,expected_label,expected_malicious,api_mode,status,http_status,verdict,predicted_positive,predicted_danger,outcome,score,final_url,elapsed_seconds,pipeline_total_seconds,normalize_seconds,unchain_seconds,threat_db_seconds,domain_heuristic_seconds,content_analysis_seconds,gsb_checked,gsb_threat,gsb_error,urlhaus_checked,urlhaus_threat,urlhaus_match_type,urlhaus_error,domain_score,domain_signals,content_fetched,content_score,content_signals,content_error,content_status_code,ai_verdict,ai_error,ai_model,ai_prompt_tokens,ai_completion_tokens,ai_total_tokens,failed_at_stage,failure_error_code,failure_status_code,failure_error,no_verdict_reason,error
openphish_060,openphish_malicious,OpenPhish,https://track.pstmrk.it/3s/lizaparonasteamworkspace.myclickfunnels.com/aolao/804w/tDjGAQ/AQ/e2d03e5e-d4c4-43dc-8af1-15ee4f7e57ee/1/ItVDlsxyjC,malicious,true,db_dependent,failed,200,,false,false,ERROR,,https://track.pstmrk.it/3s/lizaparonasteamworkspace.myclickfunnels.com/aolao/804w/tDjGAQ/AQ/e2d03e5e-d4c4-43dc-8af1-15ee4f7e57ee/1/ItVDlsxyjC,0.420884,0.416519,0.000218,0.109421,0.143655,0.306195,,,,,,,,,,,,,,,,,,,,,,unchain,PAGE_UNAVAILABLE,404,페이지를 찾을 수 없습니다.,NO_VERDICT_PAGE_UNAVAILABLE,페이지를 찾을 수 없습니다.
openphish_061,openphish_malicious,OpenPhish,https://www.robiox.com.py/users/168363516318/profile,malicious,true,db_dependent,success,200,caution,true,false,TP,36,https://www.robiox.com.py/users/168363516318/profile,4.262620,4.258552,0.000247,1.358062,0.142068,0.307875,2.59176,True,False,,True,False,,,,,True,36,EXTERNAL_LINK_OVERUSE,,200,suspicious,,gpt-4o-mini,815,33,848,,,,,,
openphish_058,openphish_malicious,OpenPhish,https://www.roblox.com.ml/users/445321168158/profile,malicious,true,db_dependent,success,200,danger,true,true,TP,91,https://www.roblox.com.ml/users/445321168158/profile,6.608910,6.604219,0.00026,1.09011,0.147114,0.003068,5.366171,True,False,,True,False,,,55,SUSPICIOUS_TLD|BRAND_IN_URL,True,36,EXTERNAL_LINK_OVERUSE,,200,suspicious,,gpt-4o-mini,831,28,859,,,,,,
openphish_063,openphish_malicious,OpenPhish,https://office.redstarsoft.net/,malicious,true,db_dependent,success,200,danger,true,true,TP,81,https://office.redstarsoft.net/,7.009653,7.005657,0.000209,1.097222,0.16734,3.753509,2.15402,True,False,,True,False,,,30,BRAND_IN_URL,True,51,RISKY_DOWNLOAD_LINK,,200,suspicious,,gpt-4o-mini,937,31,968,,,,,,
openphish_062,openphish_malicious,OpenPhish,https://teach.link/zSjrnr,malicious,true,db_dependent,success,200,safe,false,false,FN,25,https://teach.link/zSjrnr,8.262785,8.260272,0.000115,4.001896,0.158661,3.755352,0.501367,True,False,,True,False,,,25,SUSPICIOUS_TLD,False,0,FETCH_FAILED,unexpected_redirect,302,,,,,,,,,,,,
openphish_064,openphish_malicious,OpenPhish,http://holy-bird-c596.ilovegeniunes.workers.dev/refa/,malicious,true,db_dependent,success,200,danger,true,true,TP,80,http://holy-bird-c596.ilovegeniunes.workers.dev/refa,4.722544,4.717828,0.000224,0.965921,0.136056,3.751288,,True,False,,True,False,,,80,NO_HTTPS|HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE,False,0,FETCH_FAILED,page_unavailable,403,,,,,,,,,,,,
openphish_065,openphish_malicious,OpenPhish,https://maxudijal.uk.cc/5g,malicious,true,db_dependent,success,200,caution,true,false,TP,31,https://maxudijal.uk.cc/5g,6.658769,6.655125,0.000199,0.505094,0.140628,3.752564,2.396818,True,False,,True,False,,,,,True,31,SPA_SHELL,,200,suspicious,,gpt-4o-mini,707,28,735,,,,,,
openphish_066,openphish_malicious,OpenPhish,https://www.bybitget.com/bybit-zhuce-2025.html,malicious,true,db_dependent,success,200,danger,true,true,TP,71,https://www.bybitget.com/bybit-zhuce-2025.html,3.501948,3.496865,0.000281,0.329285,0.478126,1.587537,1.579267,True,False,,True,False,,,30,BRAND_IN_URL,True,41,LOGO_ALT_IMPERSONATION,,200,suspicious,,gpt-4o-mini,1078,30,1108,,,,,,
openphish_067,openphish_malicious,OpenPhish,http://bafkreidzucisbrwkihjcbqdjbykcvgrsqgcypgdpqdnoc3ueck7f7fk75e.ipfs.dweb.link/,malicious,true,db_dependent,success,200,safe,false,false,FN,15,http://bafkreidzucisbrwkihjcbqdjbykcvgrsqgcypgdpqdnoc3ueck7f7fk75e.ipfs.dweb.link/,17.013728,17.009111,0.000225,4.000962,5.002305,3.753611,8.001305,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_068,openphish_malicious,OpenPhish,http://applefind.us/ICL26,malicious,true,db_dependent,success,200,safe,false,false,FN,15,http://applefind.us/ICL26,17.013816,17.008503,0.000235,4.00055,5.001469,3.752448,8.001445,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_070,openphish_malicious,OpenPhish,https://m.365365g.app/,malicious,true,db_dependent,request_failed,500,,false,false,ERROR,,,7.373756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_VERDICT_REQUEST_FAILED,
openphish_069,openphish_malicious,OpenPhish,https://m.365365g.app:443/chs/,malicious,true,db_dependent,success,200,caution,true,false,TP,31,https://m.365365g.app/chs/,14.984882,14.978646,0.000328,4.001439,5.001842,3.752319,5.971386,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,True,31,SPA_SHELL,,200,suspicious,,gpt-4o-mini,692,27,719,,,,,,
openphish_071,openphish_malicious,OpenPhish,https://teach.link/fK687K,malicious,true,db_dependent,success,200,safe,false,false,FN,25,https://teach.link/fK687K,8.404133,8.400269,0.000148,4.000969,1.970011,3.75517,0.643007,True,False,,True,False,,,25,SUSPICIOUS_TLD,False,0,FETCH_FAILED,unexpected_redirect,302,,,,,,,,,,,,
openphish_072,openphish_malicious,OpenPhish,https://www.365365g.app/,malicious,true,db_dependent,failed,200,,false,false,ERROR,,https://www.365365g.app/,7.885864,7.881254,0.000377,1.123098,0.181689,3.75274,3.004339,,,,,,,,,,,,,,,,,,,,,content_analysis,PAGE_UNAVAILABLE,,페이지 응답 시간이 초과되었습니다.,NO_VERDICT_PAGE_UNAVAILABLE,페이지 응답 시간이 초과되었습니다.
openphish_073,openphish_malicious,OpenPhish,https://dhruvmistry022.github.io/DM/,malicious,true,db_dependent,success,200,safe,false,false,FN,15,https://dhruvmistry022.github.io/DM/,17.012647,17.008053,0.000208,4.000456,5.001937,3.75245,8.001433,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_074,openphish_malicious,OpenPhish,https://shiwang11.github.io/AMAZON.github.io/,malicious,true,db_dependent,success,200,safe,false,false,FN,15,https://shiwang11.github.io/AMAZON.github.io/,17.011958,17.00683,0.000277,4.001341,5.000946,3.75316,8.00079,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_076,openphish_malicious,OpenPhish,https://chymnrmp.pages.dev/?naps,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://chymnrmp.pages.dev/?naps,6.489419,6.485402,0.000235,4.00145,2.482723,2.482896,2.3e-05,True,True,,True,False,,,,,False,0,SKIPPED_ALREADY_DANGER,skipped_already_danger,,,,,,,,,,,,,
openphish_075,openphish_malicious,OpenPhish,https://www.haematogenesis.gtyww.com/,malicious,true,db_dependent,failed,200,,false,false,ERROR,,https://www.haematogenesis.gtyww.com/,13.477748,13.471897,0.000256,4.00074,5.001159,3.754848,4.466794,,,,,,,,,,,,,,,,,,,,,content_analysis,PAGE_UNAVAILABLE,,페이지에 연결할 수 없습니다.,NO_VERDICT_PAGE_UNAVAILABLE,페이지에 연결할 수 없습니다.
openphish_077,openphish_malicious,OpenPhish,https://beratozer34.github.io/instagram/,malicious,true,db_dependent,success,200,safe,false,false,FN,15,https://beratozer34.github.io/instagram/,17.009369,17.006913,0.000167,4.00042,5.000928,3.751527,8.001984,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_078,openphish_malicious,OpenPhish,http://ledgerwalletdeviceupdateweb3.com/,malicious,true,db_dependent,success,200,safe,false,false,FN,15,http://ledgerwalletdeviceupdateweb3.com/,17.013230,17.008251,0.000256,4.001193,5.000782,3.752699,8.002047,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_080,openphish_malicious,OpenPhish,http://supportscloud.us/ICL26,malicious,true,db_dependent,success,200,safe,false,false,FN,,http://supportscloud.us/ICL26,13.318579,13.314571,0.00018,4.000249,5.001996,3.754118,4.308163,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,0,FETCH_FAILED,unexpected_redirect,302,,,,,,,,,,,,
openphish_079,openphish_malicious,OpenPhish,https://135461223.site/lt/1786/5758c82a-1c96-4695-8091-3aa29721c4d3/746354,malicious,true,db_dependent,success,200,safe,false,false,FN,,https://135461223.site/lt/1786/5758c82a-1c96-4695-8091-3aa29721c4d3/746354,14.283391,14.280028,9.2e-05,4.000092,5.002643,3.752165,5.274173,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,0,FETCH_FAILED,unexpected_redirect,302,,,,,,,,,,,,
openphish_082,openphish_malicious,OpenPhish,https://www.roblox.com.ml/users/366164058777/profile,malicious,true,db_dependent,success,200,danger,true,true,TP,91,https://www.roblox.com.ml/users/366164058777/profile,3.895400,3.890102,0.000241,0.98947,0.139061,0.001449,2.760834,True,False,,True,False,,,55,SUSPICIOUS_TLD|BRAND_IN_URL,True,36,EXTERNAL_LINK_OVERUSE,,200,suspicious,,gpt-4o-mini,830,28,858,,,,,,
openphish_083,openphish_malicious,OpenPhish,https://wordpress-212754-0.cloudclusters.net/lmefix/swisspass-sbbclient/ch1190083/,malicious,true,db_dependent,failed,200,,false,false,ERROR,,https://wordpress-212754-0.cloudclusters.net/lmefix/swisspass-sbbclient/ch1190083/,0.796655,0.791733,0.00028,0.180254,0.154753,0.610438,,,,,,,,,,,,,,,,,,,,,,unchain,PAGE_UNAVAILABLE,,도메인 주소를 확인할 수 없습니다.,NO_VERDICT_PAGE_UNAVAILABLE,도메인 주소를 확인할 수 없습니다.
openphish_084,openphish_malicious,OpenPhish,https://site-yrcwyxkr5.godaddysites.com/,malicious,true,db_dependent,success,200,danger,true,true,TP,80,https://site-yrcwyxkr5.godaddysites.com/,0.994518,0.989762,0.000216,0.387837,0.142823,0.60093,,True,False,,True,False,,,80,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE|DGA_LIKE,False,0,FETCH_FAILED,page_unavailable,404,,,,,,,,,,,,
openphish_081,openphish_malicious,OpenPhish,https://mail.supportscloud.us/ICL26,malicious,true,db_dependent,success,200,safe,false,false,FN,,https://mail.supportscloud.us/cgi-sys/suspendedpage.cgi,6.403327,6.398958,0.000196,1.243148,0.161624,3.423318,1.731574,True,False,,True,False,,,,,True,0,,,200,benign,,gpt-4o-mini,727,29,756,,,,,,
openphish_086,openphish_malicious,OpenPhish,http://demo-8fc.pages.dev/,malicious,true,db_dependent,success,200,caution,true,false,TP,40,http://demo-8fc.pages.dev/,3.846267,3.842021,0.0002,0.087293,0.153658,3.753895,,True,False,,True,False,,,40,NO_HTTPS|HOSTING_PLATFORM,False,0,FETCH_FAILED,page_unavailable,403,,,,,,,,,,,,
openphish_085,openphish_malicious,OpenPhish,https://www.roblox.com.bn/users/251481837838/profile,malicious,true,db_dependent,success,200,caution,true,false,TP,45,https://www.roblox.com.bn/users/251481837838/profile,10.765434,10.761367,0.000185,4.001829,0.134501,3.752657,3.005844,True,False,,True,False,,,30,BRAND_IN_URL,False,15,FETCH_FAILED,timeout,,,,,,,,,,,,,
openphish_087,openphish_malicious,OpenPhish,https://135461223.site/lt/1786/5758c82a-1c96-4695-8091-3aa29721c4d3/746354/x,malicious,true,db_dependent,success,200,caution,true,false,TP,45,https://135461223.site/lt/1786/5758c82a-1c96-4695-8091-3aa29721c4d3/746354/x,6.977708,6.971913,0.000244,0.985886,0.13839,3.753621,2.231688,True,False,,True,False,,,,,True,45,,,200,phishing,,gpt-4o-mini,818,28,846,,,,,,
openphish_089,openphish_malicious,OpenPhish,http://strt-trezrio.framer.ai/,malicious,true,db_dependent,failed,200,,false,false,ERROR,,https://strt-trezrio.framer.ai/,1.629526,1.624816,0.000237,0.150885,0.165816,1.47305,,,,,,,,,,,,,,,,,,,,,,unchain,PAGE_UNAVAILABLE,404,페이지를 찾을 수 없습니다.,NO_VERDICT_PAGE_UNAVAILABLE,페이지를 찾을 수 없습니다.
openphish_090,openphish_malicious,OpenPhish,http://www.barwatson.com/newpo/login.php,malicious,true,db_dependent,success,200,danger,true,true,TP,100,http://www.barwatson.com/newpo/login.php,0.892612,0.888454,0.00022,0.74423,0.142688,0.143142,3.9e-05,True,True,,True,False,,,,,False,0,SKIPPED_ALREADY_DANGER,skipped_already_danger,,,,,,,,,,,,,
openphish_091,openphish_malicious,OpenPhish,https://dienst-k.com/app/index.php?view=main&id=cf2b2f09c04d5be7675be468c0b34ae0,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://dienst-k.com/app/index.php?view=main&id=cf2b2f09c04d5be7675be468c0b34ae0,1.696643,1.691761,0.000228,1.520789,0.16808,0.168883,,True,True,,True,False,,,,,False,0,FETCH_FAILED,page_unavailable,,,,,,,,,,,,,
openphish_092,openphish_malicious,OpenPhish,https://dienst-k.com/,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://dienst-k.com/,1.931791,1.927861,0.000204,1.788029,0.138648,0.139037,,True,True,,True,False,,,,,False,0,FETCH_FAILED,page_unavailable,,,,,,,,,,,,,
openphish_088,openphish_malicious,OpenPhish,https://135461223.site/1786/5758c82a-1c96-4695-8091-3aa29721c4d3/746354,malicious,true,db_dependent,success,200,caution,true,false,TP,45,https://135461223.site/lt/1786/5758c82a-1c96-4695-8091-3aa29721c4d3/746354/x,8.030051,8.025705,0.000252,2.90691,0.184914,3.034533,2.08345,True,False,,True,False,,,,,True,45,,,200,phishing,,gpt-4o-mini,818,28,846,,,,,,
openphish_093,openphish_malicious,OpenPhish,https://mail.locations-findmy.us/ICL26/,malicious,true,db_dependent,success,200,danger,true,true,TP,62,https://mail.locations-findmy.us/cgi-sys/suspendedpage.cgi,3.642673,3.638595,0.000185,1.198277,0.157805,0.656883,1.782633,True,False,,True,False,,,31,DGA_LIKE,True,31,,,200,suspicious,,gpt-4o-mini,732,30,762,,,,,,
openphish_094,openphish_malicious,OpenPhish,https://135461223.site/sv/1780/28144281361503574-44966031792541/746353/x,malicious,true,db_dependent,success,200,caution,true,false,TP,45,https://135461223.site/sv/1780/28144281361503574-44966031792541/746353/x,2.625754,2.62156,0.000216,1.049005,0.128745,0.000653,1.443135,True,False,,True,False,,,,,True,45,,,200,phishing,,gpt-4o-mini,789,29,818,,,,,,
openphish_096,openphish_malicious,OpenPhish,https://concordedvisory.com/3oxSzWbIq8F88RnPtcD6Rhuf04Q1NwgQ_96N53m4S6yV8lKee16R5j7hQ7W9Qp2idyF5cN59n4Uw59JsNrjEL9viP39b2OT2uPR3LWPC0YFD-EBkw1Y7X6031kHPVaJKVZR_GfNx66p7oL6Mxd0dZG6b1AGaa8uj_DBHiFpj8VwOC3kriJ0R9tb3zxPRzG69F3Y2m28mKoZ95G076SeYJ5P5Lx6v22COzbQQBBVXqEd01pP5l/Zr4pqJUO42IV,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://href.li/?https://en.citizendium.org/wiki/Microsoft_Windows#LinkNotFound,0.985827,0.981469,0.00024,0.822292,0.157752,0.158158,2.2e-05,True,True,,True,False,,,15,REDIRECT_CROSS_ORIGIN,False,0,SKIPPED_ALREADY_DANGER,skipped_already_danger,,,,,,,,,,,,,
openphish_095,openphish_malicious,OpenPhish,https://135461223.site/sv/1780/28144281361503574-44966031792541/746353,malicious,true,db_dependent,success,200,caution,true,false,TP,45,https://135461223.site/sv/1780/28144281361503574-44966031792541/746353/x,3.840051,3.835884,0.000264,1.983,0.153946,0.000666,1.697983,True,False,,True,False,,,,,True,45,,,200,phishing,,gpt-4o-mini,789,28,817,,,,,,
openphish_097,openphish_malicious,OpenPhish,https://shopee-tbk778.blogspot.com/,malicious,true,db_dependent,success,200,danger,true,true,TP,76,https://shopee-tbk778.blogspot.com/,3.181969,3.177297,0.000197,0.968781,0.139068,0.004445,2.068585,True,False,,True,False,,,30,BRAND_IN_URL,True,46,LOGO_ALT_IMPERSONATION|EXTERNAL_LINK_OVERUSE,,200,suspicious,,gpt-4o-mini,870,26,896,,,,,,
openphish_099,openphish_malicious,OpenPhish,https://yte-kurds.wasmer.app/,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://yte-kurds.wasmer.app/,0.914544,0.909681,0.000213,0.7325,0.157021,0.157209,,True,True,,True,False,,,,,False,0,FETCH_FAILED,page_unavailable,410,,,,,,,,,,,,
openphish_098,openphish_malicious,OpenPhish,http://www.shopee-tbk778.blogspot.com/,malicious,true,db_dependent,success,200,danger,true,true,TP,76,https://shopee-tbk778.blogspot.com/,3.382008,3.376961,0.00021,1.800279,0.171143,0.004482,1.404629,True,False,,True,False,,,30,BRAND_IN_URL,True,46,LOGO_ALT_IMPERSONATION|EXTERNAL_LINK_OVERUSE,,200,suspicious,,gpt-4o-mini,870,28,898,,,,,,
openphish_100,openphish_malicious,OpenPhish,https://www.b3520.com/,malicious,true,db_dependent,success,200,caution,true,false,TP,45,https://www.b3520.com/,2.949328,2.946366,0.000184,0.488813,0.140994,1.068231,1.388709,True,False,,True,False,,,,,True,45,,,200,phishing,,gpt-4o-mini,810,25,835,,,,,,
